i;j;Fij
MAC;VEN;0
MAC;VGB;0
MAC;VIR;0
MAC;VNM;0
MAC;VUT;0
MAC;WLF;0
MAC;WSM;0
MAC;YEM;0
MAC;ZAF;0
MAC;ZMB;0
MAC;ZWE;0
MAR;ABW;0
MAR;AFG;0
MAR;AGO;0
MAR;AIA;0
MAR;ALB;0
MAR;AND;430
MAR;ARE;8 529
MAR;ARG;219
MAR;ARM;0
MAR;ASM;0
MAR;ATG;0
MAR;AUS;2 278
MAR;AUT;2 120
MAR;AZE;0
MAR;BDI;0
MAR;BEL;92 399
MAR;BEN;0
MAR;BES;0
MAR;BFA;0
MAR;BGD;0
MAR;BGR;127
MAR;BHR;665
MAR;BHS;0
MAR;BIH;0
MAR;BLR;0
MAR;BLZ;0
MAR;BMU;0
MAR;BOL;24
MAR;BRA;622
MAR;BRB;0
MAR;BRN;0
MAR;BTN;0
MAR;BWA;0
MAR;CAF;0
MAR;CAN;65 436
MAR;CHE;18 145
MAR;CHL;90
MAR;CHN;0
MAR;CIV;0
MAR;CMR;0
MAR;COD;0
MAR;COG;0
MAR;COK;0
MAR;COL;74
MAR;COM;0
MAR;CPV;0
MAR;CRI;4
MAR;CUB;0
MAR;CUW;0
MAR;CYM;0
MAR;CYP;67
MAR;CZE;266
MAR;DEU;114 938
MAR;DJI;0
MAR;DMA;0
MAR;DNK;6 460
MAR;DOM;34
MAR;DZA;0
MAR;ECU;49
MAR;EGY;999
MAR;ERI;0
MAR;ESH;0
MAR;ESP;706 520
MAR;EST;12
MAR;ETH;0
MAR;FIN;2 536
MAR;FJI;0
MAR;FLK;0
MAR;FRA;940 552
MAR;FRO;0
MAR;FSM;0
MAR;FSM;0
MAR;GAB;483
MAR;GBR;35 765
MAR;GEO;0
MAR;GHA;0
MAR;GIB;1 003
MAR;GIN;323
MAR;GLP;0
MAR;GMB;0
MAR;GNB;0
MAR;GNQ;0
MAR;GRC;2 038
MAR;GRD;0
MAR;GRL;0
MAR;GTM;0
MAR;GUF;0
MAR;GUM;0
MAR;GUY;0
MAR;HKG;0
MAR;HND;0
MAR;HRV;28
MAR;HTI;0
MAR;HUN;259
MAR;IDN;0
MAR;IMN;0
MAR;IND;0
MAR;IRL;294
MAR;IRN;0
MAR;IRQ;597
MAR;ISL;176
MAR;ISR;159 091
MAR;ITA;432 718
MAR;JAM;0
MAR;JOR;602
MAR;JPN;0
MAR;KAZ;0
MAR;KEN;0
MAR;KGZ;0
MAR;KHM;0
MAR;KIR;0
MAR;KNA;0
MAR;KOR;0
MAR;KWT;3 045
MAR;LAO;0
MAR;LBN;154
MAR;LBR;0
MAR;LBY;5 008
MAR;LCA;0
MAR;LIE;0
MAR;LKA;0
MAR;LSO;0
MAR;LTU;0
MAR;LUX;260
MAR;LVA;8
MAR;MAC;0
MAR;MAR;0
MAR;MCO;0
MAR;MDA;0
MAR;MDG;0
MAR;MDV;0
MAR;MEX;328
MAR;MHL;0
MAR;MKD;0
MAR;MLI;0
MAR;MLT;279
MAR;MMR;0
MAR;MNE;0
MAR;MNG;0
MAR;MNP;0
MAR;MOZ;0
MAR;MRT;345
MAR;MSR;0
MAR;MTQ;0
MAR;MUS;0
MAR;MWI;0
MAR;MYS;0
MAR;MYT;0
MAR;NAM;0
MAR;NCL;769
MAR;NER;0
MAR;NGA;0
MAR;NIC;0
MAR;NIU;0
MAR;NLD;180 226
MAR;NOR;5 970
MAR;NPL;0
MAR;NRU;0
MAR;NZL;2 278
MAR;NZL;0
MAR;OMN;0
MAR;PAK;0
MAR;PAN;81
MAR;PER;38
MAR;PHL;0
MAR;PLW;0
MAR;PNG;0
MAR;POL;333
MAR;PRI;0
MAR;PRK;0
MAR;PRT;2 002
MAR;PRY;0
MAR;PSE;0
MAR;PYF;0
MAR;PYF;0
MAR;QAT;1 465
MAR;REU;0
MAR;ROU;170
MAR;RUS;1 101
MAR;RWA;0
MAR;SAU;0
MAR;SDN;0
MAR;SEN;4 016
MAR;SGP;0
MAR;SHN;0
MAR;SLB;0
MAR;SLE;0
MAR;SLV;0
MAR;SMR;0
MAR;SOM;0
MAR;SPM;0
MAR;SRB;32
MAR;SSD;0
MAR;STP;0
MAR;SUR;0
MAR;SVK;54
MAR;SVN;2 876
MAR;SWE;9 589
MAR;SWZ;0
MAR;SXM;0
MAR;SYC;0
MAR;SYR;0
MAR;TCA;0
MAR;TCD;0
MAR;TGO;0
MAR;THA;0
MAR;TJK;0
MAR;TKL;0
MAR;TKM;0
MAR;TLS;0
MAR;TON;0
MAR;TTO;0
MAR;TUN;5 901
MAR;TUR;568
MAR;TUV;0
MAR;TZA;0
MAR;UGA;0
MAR;UKR;1 754
MAR;URY;0
MAR;USA;72 563
MAR;UZB;0
MAR;VAT;0
MAR;VCT;0
MAR;VEN;1 023
MAR;VGB;0
MAR;VIR;0
MAR;VNM;0
MAR;VUT;0
MAR;WLF;0
MAR;WSM;0
MAR;YEM;0
MAR;ZAF;1 791
MAR;ZMB;0
MAR;ZWE;0
MCO;ABW;0
MCO;AFG;0
MCO;AGO;0
MCO;AIA;0
MCO;ALB;0
MCO;AND;0
MCO;ARE;0
MCO;ARG;10
MCO;ARM;0
MCO;ASM;0
MCO;ATG;0
MCO;AUS;55
MCO;AUT;26
MCO;AZE;0
MCO;BDI;0
MCO;BEL;8
MCO;BEN;0
MCO;BES;0
MCO;BFA;0
MCO;BGD;0
MCO;BGR;12
MCO;BHR;0
MCO;BHS;0
MCO;BIH;0
MCO;BLR;0
MCO;BLZ;0
MCO;BMU;0
MCO;BOL;0
MCO;BRA;155
MCO;BRB;0
MCO;BRN;0
MCO;BTN;0
MCO;BWA;0
MCO;CAF;0
MCO;CAN;173
MCO;CHE;275
MCO;CHL;8
MCO;CHN;0
MCO;CIV;0
MCO;CMR;0
MCO;COD;0
MCO;COG;0
MCO;COK;0
MCO;COL;0
MCO;COM;0
MCO;CPV;0
MCO;CRI;1
MCO;CUB;0
MCO;CUW;0
MCO;CYM;0
MCO;CYP;0
MCO;CZE;3
MCO;DEU;0
MCO;DJI;0
MCO;DMA;0
MCO;DNK;18
MCO;DOM;0
MCO;DZA;0
MCO;ECU;0
MCO;EGY;76
MCO;ERI;0
MCO;ESH;0
MCO;ESP;237
MCO;EST;0
MCO;ETH;0
MCO;FIN;9
MCO;FJI;0
MCO;FLK;0
MCO;FRA;25 326
MCO;FRO;0
MCO;FSM;0
MCO;FSM;0
MCO;GAB;0
MCO;GBR;352
MCO;GEO;0
MCO;GHA;0
MCO;GIB;0
MCO;GIN;0
MCO;GLP;0
MCO;GMB;0
MCO;GNB;0
MCO;GNQ;0
MCO;GRC;44
MCO;GRD;0
MCO;GRL;0
MCO;GTM;0
MCO;GUF;0
MCO;GUM;0
MCO;GUY;0
MCO;HKG;0
MCO;HND;0
MCO;HRV;0
MCO;HTI;0
MCO;HUN;5
MCO;IDN;0
MCO;IMN;0
MCO;IND;0
MCO;IRL;7
MCO;IRN;0
MCO;IRQ;0
MCO;ISL;1
MCO;ISR;0
MCO;ITA;1 645
MCO;JAM;0
MCO;JOR;0
MCO;JPN;0
MCO;KAZ;0
MCO;KEN;0
MCO;KGZ;0
MCO;KHM;0
MCO;KIR;0
MCO;KNA;0
MCO;KOR;0
MCO;KWT;0
MCO;LAO;0
MCO;LBN;0
MCO;LBR;0
MCO;LBY;282
MCO;LCA;0
MCO;LIE;0
MCO;LKA;0
MCO;LSO;0
MCO;LTU;0
MCO;LUX;0
MCO;LVA;0
MCO;MAC;0
MCO;MAR;0
MCO;MCO;0
MCO;MDA;0
MCO;MDG;0
MCO;MDV;0
MCO;MEX;0
MCO;MHL;0
MCO;MKD;0
MCO;MLI;0
MCO;MLT;0
MCO;MMR;0
MCO;MNE;0
MCO;MNG;0
MCO;MNP;0
MCO;MOZ;0
MCO;MRT;0
MCO;MSR;0
MCO;MTQ;0
MCO;MUS;0
MCO;MWI;0
MCO;MYS;0
MCO;MYT;0
MCO;NAM;0
MCO;NCL;0
MCO;NER;0
MCO;NGA;0
MCO;NIC;0
MCO;NIU;0
MCO;NLD;99
MCO;NOR;0
MCO;NPL;0
MCO;NRU;0
MCO;NZL;55
MCO;NZL;0
MCO;OMN;0
MCO;PAK;0
MCO;PAN;0
MCO;PER;0
MCO;PHL;0
MCO;PLW;0
MCO;PNG;0
MCO;POL;24
MCO;PRI;0
MCO;PRK;0
MCO;PRT;0
MCO;PRY;0
MCO;PSE;0
MCO;PYF;0
MCO;PYF;0
MCO;QAT;0
MCO;REU;0
MCO;ROU;0
MCO;RUS;45
MCO;RWA;0
MCO;SAU;0
MCO;SDN;0
MCO;SEN;0
MCO;SGP;0
MCO;SHN;0
MCO;SLB;0
MCO;SLE;0
MCO;SLV;0
MCO;SMR;0
MCO;SOM;0
MCO;SPM;0
MCO;SRB;0
MCO;SSD;0
MCO;STP;0
MCO;SUR;0
MCO;SVK;0
MCO;SVN;0
MCO;SWE;45
MCO;SWZ;0
MCO;SXM;0
MCO;SYC;0
MCO;SYR;0
MCO;TCA;0
MCO;TCD;0
MCO;TGO;0
MCO;THA;0
MCO;TJK;0
MCO;TKL;0
MCO;TKM;0
MCO;TLS;0
MCO;TON;0
MCO;TTO;0
MCO;TUN;0
MCO;TUR;0
MCO;TUV;0
MCO;TZA;0
MCO;UGA;0
MCO;UKR;0
MCO;URY;0
MCO;USA;0
MCO;UZB;0
MCO;VAT;0
MCO;VCT;0
MCO;VEN;0
MCO;VGB;0
MCO;VIR;0
MCO;VNM;0
MCO;VUT;0
MCO;WLF;0
MCO;WSM;0
MCO;YEM;0
MCO;ZAF;42
MCO;ZMB;0
MCO;ZWE;0
MDA;ABW;0
MDA;AFG;0
MDA;AGO;0
MDA;AIA;0
MDA;ALB;0
MDA;AND;0
MDA;ARE;0
MDA;ARG;473
MDA;ARM;0
MDA;ASM;0
MDA;ATG;0
MDA;AUS;1 283
MDA;AUT;1 959
MDA;AZE;277
MDA;BDI;0
MDA;BEL;1 027
MDA;BEN;0
MDA;BES;0
MDA;BFA;0
MDA;BGD;0
MDA;BGR;3 162
MDA;BHR;0
MDA;BHS;0
MDA;BIH;0
MDA;BLR;7 578
MDA;BLZ;0
MDA;BMU;0
MDA;BOL;8
MDA;BRA;0
MDA;BRB;0
MDA;BRN;0
MDA;BTN;0
MDA;BWA;0
MDA;CAF;0
MDA;CAN;14 178
MDA;CHE;1 239
MDA;CHL;8
MDA;CHN;0
MDA;CIV;0
MDA;CMR;0
MDA;COD;0
MDA;COG;0
MDA;COK;0
MDA;COL;0
MDA;COM;0
MDA;CPV;0
MDA;CRI;4
MDA;CUB;0
MDA;CUW;0
MDA;CYM;0
MDA;CYP;1 005
MDA;CZE;10 740
MDA;DEU;23 273
MDA;DJI;0
MDA;DMA;0
MDA;DNK;488
MDA;DOM;12
MDA;DZA;0
MDA;ECU;0
MDA;EGY;59
MDA;ERI;0
MDA;ESH;0
MDA;ESP;17 246
MDA;EST;782
MDA;ETH;0
MDA;FIN;180
MDA;FJI;0
MDA;FLK;0
MDA;FRA;6 658
MDA;FRO;0
MDA;FSM;0
MDA;FSM;0
MDA;GAB;0
MDA;GBR;2 801
MDA;GEO;477
MDA;GHA;0
MDA;GIB;0
MDA;GIN;2
MDA;GLP;0
MDA;GMB;0
MDA;GNB;0
MDA;GNQ;0
MDA;GRC;9 866
MDA;GRD;0
MDA;GRL;0
MDA;GTM;0
MDA;GUF;0
MDA;GUM;0
MDA;GUY;0
MDA;HKG;0
MDA;HND;0
MDA;HRV;110
MDA;HTI;0
MDA;HUN;257
MDA;IDN;0
MDA;IMN;0
MDA;IND;0
MDA;IRL;4 072
MDA;IRN;0
MDA;IRQ;0
MDA;ISL;28
MDA;ISR;10 641
MDA;ITA;169 753
MDA;JAM;0
MDA;JOR;36
MDA;JPN;0
MDA;KAZ;12 348
MDA;KEN;0
MDA;KGZ;2 606
MDA;KHM;0
MDA;KIR;0
MDA;KNA;0
MDA;KOR;0
MDA;KWT;0
MDA;LAO;0
MDA;LBN;0
MDA;LBR;0
MDA;LBY;0
MDA;LCA;0
MDA;LIE;0
MDA;LKA;0
MDA;LSO;0
MDA;LTU;551
MDA;LUX;0
MDA;LVA;1 655
MDA;MAC;0
MDA;MAR;0
MDA;MCO;0
MDA;MDA;0
MDA;MDG;0
MDA;MDV;0
MDA;MEX;0
MDA;MHL;0
MDA;MKD;0
MDA;MLI;0
MDA;MLT;42
MDA;MMR;0
MDA;MNE;0
MDA;MNG;0
MDA;MNP;0
MDA;MOZ;0
MDA;MRT;0
MDA;MSR;0
MDA;MTQ;0
MDA;MUS;0
MDA;MWI;0
MDA;MYS;0
MDA;MYT;0
MDA;NAM;0
MDA;NCL;0
MDA;NER;0
MDA;NGA;0
MDA;NIC;0
MDA;NIU;0
MDA;NLD;185
MDA;NOR;828
MDA;NPL;0
MDA;NRU;0
MDA;NZL;1 283
MDA;NZL;0
MDA;OMN;0
MDA;PAK;0
MDA;PAN;0
MDA;PER;0
MDA;PHL;0
MDA;PLW;0
MDA;PNG;0
MDA;POL;581
MDA;PRI;0
MDA;PRK;0
MDA;PRT;20 076
MDA;PRY;0
MDA;PSE;0
MDA;PYF;0
MDA;PYF;0
MDA;QAT;0
MDA;REU;0
MDA;ROU;151 249
MDA;RUS;294 522
MDA;RWA;0
MDA;SAU;0
MDA;SDN;0
MDA;SEN;0
MDA;SGP;0
MDA;SHN;0
MDA;SLB;0
MDA;SLE;0
MDA;SLV;0
MDA;SMR;0
MDA;SOM;0
MDA;SPM;0
MDA;SRB;228
MDA;SSD;0
MDA;STP;0
MDA;SUR;0
MDA;SVK;116
MDA;SVN;69
MDA;SWE;845
MDA;SWZ;0
MDA;SXM;0
MDA;SYC;0
MDA;SYR;0
MDA;TCA;0
MDA;TCD;0
MDA;TGO;0
MDA;THA;0
MDA;TJK;808
MDA;TKL;0
MDA;TKM;0
MDA;TLS;0
MDA;TON;0
MDA;TTO;0
MDA;TUN;0
MDA;TUR;2 766
MDA;TUV;0
MDA;TZA;0
MDA;UGA;0
MDA;UKR;151 242
MDA;URY;0
MDA;USA;43 219
MDA;UZB;0
MDA;VAT;0
MDA;VCT;0
MDA;VEN;0
MDA;VGB;0
MDA;VIR;0
MDA;VNM;0
MDA;VUT;0
MDA;WLF;0
MDA;WSM;0
MDA;YEM;0
MDA;ZAF;0
MDA;ZMB;0
MDA;ZWE;0
MDG;ABW;0
MDG;AFG;0
MDG;AGO;0
MDG;AIA;0
MDG;ALB;0
MDG;AND;0
MDG;ARE;0
MDG;ARG;7
MDG;ARM;0
MDG;ASM;0
MDG;ATG;0
MDG;AUS;331
MDG;AUT;82
MDG;AZE;0
MDG;BDI;0
MDG;BEL;493
MDG;BEN;0
MDG;BES;0
MDG;BFA;0
MDG;BGD;0
MDG;BGR;2
MDG;BHR;0
MDG;BHS;0
MDG;BIH;0
MDG;BLR;0
MDG;BLZ;0
MDG;BMU;0
MDG;BOL;5
MDG;BRA;43
MDG;BRB;0
MDG;BRN;0
MDG;BTN;0
MDG;BWA;663
MDG;CAF;0
MDG;CAN;3 876
MDG;CHE;1 835
MDG;CHL;8
MDG;CHN;0
MDG;CIV;0
MDG;CMR;0
MDG;COD;0
MDG;COG;0
MDG;COK;0
MDG;COL;0
MDG;COM;9 651
MDG;CPV;0
MDG;CRI;3
MDG;CUB;0
MDG;CUW;0
MDG;CYM;0
MDG;CYP;9
MDG;CZE;29
MDG;DEU;1 597
MDG;DJI;0
MDG;DMA;0
MDG;DNK;68
MDG;DOM;0
MDG;DZA;0
MDG;ECU;0
MDG;EGY;38
MDG;ERI;0
MDG;ESH;0
MDG;ESP;466
MDG;EST;0
MDG;ETH;0
MDG;FIN;16
MDG;FJI;0
MDG;FLK;0
MDG;FRA;122 229
MDG;FRO;0
MDG;FSM;0
MDG;FSM;0
MDG;GAB;0
MDG;GBR;918
MDG;GEO;0
MDG;GHA;0
MDG;GIB;0
MDG;GIN;9
MDG;GLP;0
MDG;GMB;0
MDG;GNB;0
MDG;GNQ;0
MDG;GRC;127
MDG;GRD;0
MDG;GRL;0
MDG;GTM;0
MDG;GUF;0
MDG;GUM;0
MDG;GUY;0
MDG;HKG;0
MDG;HND;0
MDG;HRV;0
MDG;HTI;0
MDG;HUN;35
MDG;IDN;0
MDG;IMN;0
MDG;IND;0
MDG;IRL;12
MDG;IRN;0
MDG;IRQ;0
MDG;ISL;2
MDG;ISR;0
MDG;ITA;2 423
MDG;JAM;0
MDG;JOR;0
MDG;JPN;0
MDG;KAZ;0
MDG;KEN;0
MDG;KGZ;0
MDG;KHM;0
MDG;KIR;0
MDG;KNA;0
MDG;KOR;0
MDG;KWT;0
MDG;LAO;0
MDG;LBN;0
MDG;LBR;0
MDG;LBY;0
MDG;LCA;0
MDG;LIE;0
MDG;LKA;0
MDG;LSO;0
MDG;LTU;0
MDG;LUX;0
MDG;LVA;0
MDG;MAC;0
MDG;MAR;0
MDG;MCO;0
MDG;MDA;0
MDG;MDG;0
MDG;MDV;0
MDG;MEX;0
MDG;MHL;0
MDG;MKD;0
MDG;MLI;0
MDG;MLT;0
MDG;MMR;0
MDG;MNE;0
MDG;MNG;0
MDG;MNP;0
MDG;MOZ;0
MDG;MRT;0
MDG;MSR;0
MDG;MTQ;0
MDG;MUS;2 287
MDG;MWI;0
MDG;MYS;0
MDG;MYT;5 347
MDG;NAM;0
MDG;NCL;0
MDG;NER;0
MDG;NGA;0
MDG;NIC;0
MDG;NIU;0
MDG;NLD;206
MDG;NOR;509
MDG;NPL;0
MDG;NRU;0
MDG;NZL;331
MDG;NZL;0
MDG;OMN;0
MDG;PAK;0
MDG;PAN;0
MDG;PER;0
MDG;PHL;0
MDG;PLW;0
MDG;PNG;0
MDG;POL;0
MDG;PRI;0
MDG;PRK;0
MDG;PRT;26
MDG;PRY;0
MDG;PSE;0
MDG;PYF;0
MDG;PYF;0
MDG;QAT;0
MDG;REU;17 019
MDG;ROU;0
MDG;RUS;84
MDG;RWA;0
MDG;SAU;0
MDG;SDN;0
MDG;SEN;0
MDG;SGP;0
MDG;SHN;0
MDG;SLB;0
MDG;SLE;0
MDG;SLV;0
MDG;SMR;0
MDG;SOM;0
MDG;SPM;0
MDG;SRB;0
MDG;SSD;0
MDG;STP;0
MDG;SUR;0
MDG;SVK;0
MDG;SVN;39
MDG;SWE;120
MDG;SWZ;0
MDG;SXM;0
MDG;SYC;809
MDG;SYR;0
MDG;TCA;0
MDG;TCD;0
MDG;TGO;0
MDG;THA;0
MDG;TJK;0
MDG;TKL;0
MDG;TKM;0
MDG;TLS;0
MDG;TON;0
MDG;TTO;0
MDG;TUN;0
MDG;TUR;0
MDG;TUV;0
MDG;TZA;0
MDG;UGA;0
MDG;UKR;0
MDG;URY;0
MDG;USA;0
MDG;UZB;0
MDG;VAT;0
MDG;VCT;0
MDG;VEN;0
MDG;VGB;0
MDG;VIR;0
MDG;VNM;0
MDG;VUT;0
MDG;WLF;0
MDG;WSM;0
MDG;YEM;0
MDG;ZAF;707
MDG;ZMB;0
MDG;ZWE;0
MDV;ABW;0
MDV;AFG;0
MDV;AGO;0
MDV;AIA;0
MDV;ALB;0
MDV;AND;0
MDV;ARE;0
MDV;ARG;0
MDV;ARM;0
MDV;ASM;0
MDV;ATG;0
MDV;AUS;564
MDV;AUT;9
MDV;AZE;0
MDV;BDI;0
MDV;BEL;2
MDV;BEN;0
MDV;BES;0
MDV;BFA;0
MDV;BGD;0
MDV;BGR;2
MDV;BHR;0
MDV;BHS;0
MDV;BIH;0
MDV;BLR;0
MDV;BLZ;0
MDV;BMU;0
MDV;BOL;0
MDV;BRA;11
MDV;BRB;0
MDV;BRN;0
MDV;BTN;0
MDV;BWA;0
MDV;CAF;0
MDV;CAN;0
MDV;CHE;67
MDV;CHL;2
MDV;CHN;0
MDV;CIV;0
MDV;CMR;0
MDV;COD;0
MDV;COG;0
MDV;COK;0
MDV;COL;0
MDV;COM;0
MDV;CPV;0
MDV;CRI;1
MDV;CUB;0
MDV;CUW;0
MDV;CYM;0
MDV;CYP;0
MDV;CZE;3
MDV;DEU;0
MDV;DJI;0
MDV;DMA;0
MDV;DNK;9
MDV;DOM;0
MDV;DZA;0
MDV;ECU;0
MDV;EGY;27
MDV;ERI;0
MDV;ESH;0
MDV;ESP;0
MDV;EST;0
MDV;ETH;0
MDV;FIN;2
MDV;FJI;0
MDV;FLK;0
MDV;FRA;5
MDV;FRO;0
MDV;FSM;0
MDV;FSM;0
MDV;GAB;0
MDV;GBR;329
MDV;GEO;0
MDV;GHA;0
MDV;GIB;0
MDV;GIN;0
MDV;GLP;0
MDV;GMB;0
MDV;GNB;0
MDV;GNQ;0
MDV;GRC;2
MDV;GRD;0
MDV;GRL;0
MDV;GTM;0
MDV;GUF;0
MDV;GUM;0
MDV;GUY;0
MDV;HKG;0
MDV;HND;0
MDV;HRV;0
MDV;HTI;0
MDV;HUN;0
MDV;IDN;0
MDV;IMN;0
MDV;IND;197
MDV;IRL;2
MDV;IRN;0
MDV;IRQ;0
MDV;ISL;0
MDV;ISR;0
MDV;ITA;34
MDV;JAM;0
MDV;JOR;0
MDV;JPN;0
MDV;KAZ;0
MDV;KEN;0
MDV;KGZ;0
MDV;KHM;0
MDV;KIR;0
MDV;KNA;0
MDV;KOR;0
MDV;KWT;0
MDV;LAO;0
MDV;LBN;0
MDV;LBR;0
MDV;LBY;0
MDV;LCA;0
MDV;LIE;0
MDV;LKA;1 409
MDV;LSO;0
MDV;LTU;0
MDV;LUX;0
MDV;LVA;0
MDV;MAC;0
MDV;MAR;0
MDV;MCO;0
MDV;MDA;0
MDV;MDG;0
MDV;MDV;0
MDV;MEX;0
MDV;MHL;0
MDV;MKD;0
MDV;MLI;0
MDV;MLT;0
MDV;MMR;0
MDV;MNE;0
MDV;MNG;0
MDV;MNP;0
MDV;MOZ;0
MDV;MRT;0
MDV;MSR;0
MDV;MTQ;0
MDV;MUS;0
MDV;MWI;0
MDV;MYS;0
MDV;MYT;0
MDV;NAM;0
MDV;NCL;0
MDV;NER;0
MDV;NGA;0
MDV;NIC;0
MDV;NIU;0
MDV;NLD;0
MDV;NOR;0
MDV;NPL;0
MDV;NRU;0
MDV;NZL;564
MDV;NZL;0
MDV;OMN;0
MDV;PAK;0
MDV;PAN;0
MDV;PER;0
MDV;PHL;0
MDV;PLW;0
MDV;PNG;0
MDV;POL;0
MDV;PRI;0
MDV;PRK;0
MDV;PRT;0
MDV;PRY;0
MDV;PSE;0
MDV;PYF;0
MDV;PYF;0
MDV;QAT;0
MDV;REU;0
MDV;ROU;0
MDV;RUS;45
MDV;RWA;0
MDV;SAU;0
MDV;SDN;0
MDV;SEN;0
MDV;SGP;0
MDV;SHN;0
MDV;SLB;0
MDV;SLE;0
MDV;SLV;0
MDV;SMR;0
MDV;SOM;0
MDV;SPM;0
MDV;SRB;0
MDV;SSD;0
MDV;STP;0
MDV;SUR;0
MDV;SVK;0
MDV;SVN;7
MDV;SWE;24
MDV;SWZ;0
MDV;SXM;0
MDV;SYC;38
MDV;SYR;0
MDV;TCA;0
MDV;TCD;0
MDV;TGO;0
MDV;THA;0
MDV;TJK;0
MDV;TKL;0
MDV;TKM;0
MDV;TLS;0
MDV;TON;0
MDV;TTO;0
MDV;TUN;0
MDV;TUR;0
MDV;TUV;0
MDV;TZA;0
MDV;UGA;0
MDV;UKR;0
MDV;URY;0
MDV;USA;0
MDV;UZB;0
MDV;VAT;0
MDV;VCT;0
MDV;VEN;0
MDV;VGB;0
MDV;VIR;0
MDV;VNM;0
MDV;VUT;0
MDV;WLF;0
MDV;WSM;0
MDV;YEM;0
MDV;ZAF;92
MDV;ZMB;0
MDV;ZWE;0
MEX;ABW;0
MEX;AFG;0
MEX;AGO;0
MEX;AIA;0
MEX;ALB;0
MEX;AND;0
MEX;ARE;0
MEX;ARG;1 504
MEX;ARM;0
MEX;ASM;0
MEX;ATG;5
MEX;AUS;5 176
MEX;AUT;1 664
MEX;AZE;0
MEX;BDI;0
MEX;BEL;1 064
MEX;BEN;0
MEX;BES;0
MEX;BFA;0
MEX;BGD;0
MEX;BGR;65
MEX;BHR;0
MEX;BHS;139
MEX;BIH;0
MEX;BLR;0
MEX;BLZ;3 810
MEX;BMU;0
MEX;BOL;9 911
MEX;BRA;3 282
MEX;BRB;0
MEX;BRN;0
MEX;BTN;0
MEX;BWA;0
MEX;CAF;0
MEX;CAN;81 033
MEX;CHE;6 851
MEX;CHL;1 809
MEX;CHN;0
MEX;CIV;0
MEX;CMR;0
MEX;COD;0
MEX;COG;0
MEX;COK;0
MEX;COL;3 050
MEX;COM;0
MEX;CPV;3
MEX;CRI;3 118
MEX;CUB;369
MEX;CUW;13
MEX;CYM;37
MEX;CYP;67
MEX;CZE;262
MEX;DEU;18 329
MEX;DJI;0
MEX;DMA;0
MEX;DNK;1 327
MEX;DOM;1 531
MEX;DZA;0
MEX;ECU;2 325
MEX;EGY;62
MEX;ERI;0
MEX;ESH;0
MEX;ESP;49 074
MEX;EST;24
MEX;ETH;0
MEX;FIN;928
MEX;FJI;0
MEX;FLK;0
MEX;FRA;12 770
MEX;FRO;0
MEX;FSM;0
MEX;FSM;0
MEX;GAB;0
MEX;GBR;8 610
MEX;GEO;0
MEX;GHA;0
MEX;GIB;0
MEX;GIN;0
MEX;GLP;0
MEX;GMB;0
MEX;GNB;0
MEX;GNQ;0
MEX;GRC;388
MEX;GRD;0
MEX;GRL;0
MEX;GTM;18 250
MEX;GUF;0
MEX;GUM;0
MEX;GUY;0
MEX;HKG;0
MEX;HND;1 582
MEX;HRV;37
MEX;HTI;650
MEX;HUN;536
MEX;IDN;0
MEX;IMN;0
MEX;IND;0
MEX;IRL;328
MEX;IRN;0
MEX;IRQ;0
MEX;ISL;103
MEX;ISR;2 536
MEX;ITA;8 982
MEX;JAM;0
MEX;JOR;0
MEX;JPN;2 199
MEX;KAZ;0
MEX;KEN;0
MEX;KGZ;0
MEX;KHM;0
MEX;KIR;0
MEX;KNA;0
MEX;KOR;0
MEX;KWT;0
MEX;LAO;0
MEX;LBN;0
MEX;LBR;0
MEX;LBY;0
MEX;LCA;9
MEX;LIE;25
MEX;LKA;0
MEX;LSO;0
MEX;LTU;0
MEX;LUX;28
MEX;LVA;35
MEX;MAC;0
MEX;MAR;0
MEX;MCO;0
MEX;MDA;0
MEX;MDG;0
MEX;MDV;0
MEX;MEX;0
MEX;MHL;0
MEX;MKD;0
MEX;MLI;0
MEX;MLT;0
MEX;MMR;0
MEX;MNE;0
MEX;MNG;0
MEX;MNP;0
MEX;MOZ;0
MEX;MRT;0
MEX;MSR;0
MEX;MTQ;0
MEX;MUS;0
MEX;MWI;0
MEX;MYS;0
MEX;MYT;0
MEX;NAM;0
MEX;NCL;0
MEX;NER;0
MEX;NGA;0
MEX;NIC;864
MEX;NIU;0
MEX;NLD;4 577
MEX;NOR;1 319
MEX;NPL;0
MEX;NRU;0
MEX;NZL;5 176
MEX;NZL;0
MEX;OMN;0
MEX;PAK;0
MEX;PAN;4 989
MEX;PER;1 528
MEX;PHL;149
MEX;PLW;0
MEX;PNG;0
MEX;POL;221
MEX;PRI;2 580
MEX;PRK;0
MEX;PRT;268
MEX;PRY;1 646
MEX;PSE;0
MEX;PYF;0
MEX;PYF;0
MEX;QAT;0
MEX;REU;0
MEX;ROU;153
MEX;RUS;204
MEX;RWA;0
MEX;SAU;0
MEX;SDN;0
MEX;SEN;0
MEX;SGP;0
MEX;SHN;0
MEX;SLB;0
MEX;SLE;0
MEX;SLV;1 725
MEX;SMR;0
MEX;SOM;0
MEX;SPM;0
MEX;SRB;25
MEX;SSD;0
MEX;STP;0
MEX;SUR;0
MEX;SVK;85
MEX;SVN;8
MEX;SWE;2 497
MEX;SWZ;0
MEX;SXM;0
MEX;SYC;0
